# k [h/Mpc]  P(k) [(Mpc/h)^3]
5.361956770568816755e-02 4.310739761743948329e+05
5.455594781168517093e-02 4.258351462547295960e+05
5.550868030059805114e-02 4.207395620957178180e+05
5.647805074067554360e-02 4.157746825928560575e+05
5.746434968715973673e-02 4.109262306702658534e+05
5.846787276937589345e-02 4.061781415751345339e+05
5.948892077934334055e-02 4.015125312302904786e+05
6.052779976193348871e-02 3.969096933411130449e+05
6.158482110660260661e-02 3.923481349118719809e+05
6.266030164072652897e-02 3.878046605353011400e+05
6.375456372456506093e-02 3.832545161657940480e+05
6.486793534788511117e-02 3.786716029447318870e+05
6.600075022827095461e-02 3.740287708806028822e+05
6.715334791115142032e-02 3.692982006603277987e+05
6.832607387157402234e-02 3.644518794565831777e+05
6.951927961775605791e-02 3.594621732014195295e+05
7.073332279644438392e-02 3.543024933685840806e+05
7.196856730011517989e-02 3.489480508642951609e+05
7.322538337604533876e-02 3.433766832788038300e+05
7.450414773728912532e-02 3.375697347207681742e+05
7.580524367559261789e-02 3.315129600909195724e+05
7.712906117627991998e-02 3.251974184283479117e+05
7.847599703514611391e-02 3.186203134785789298e+05
7.984645497739085995e-02 3.117857345738086151e+05
8.124084577862965284e-02 3.047052480076373904e+05
8.265958738801808259e-02 2.973982890223375871e+05
8.410310505352604216e-02 2.898923078772001318e+05
8.557183144940005981e-02 2.822226305819195113e+05
8.706620680585126781e-02 2.744320057917844388e+05
8.858667904100822610e-02 2.665698237085492001e+05
9.013370389517433301e-02 2.586910098138171306e+05
9.170774506742930543e-02 2.508546146630342992e+05
9.330927435461663921e-02 2.431221392388594104e+05
9.493877179275825307e-02 2.355556517873377015e+05
9.659672580093832395e-02 2.282157649915027723e+05
9.828363332770025107e-02 2.211595504762079800e+05
1.000000000000000056e-01 2.144384703193690511e+05
1.017463402747606355e-01 2.080964026650775049e+05
1.035231775930737785e-01 2.021678318606361281e+05
1.053310445370937015e-01 1.966762648333884717e+05
1.071704829896710370e-01 1.916329273330422002e+05
1.090420442967752618e-01 1.870357888877584192e+05
1.109462894327521848e-01 1.828689658786898071e+05
1.128837891684688344e-01 1.791025585812296194e+05
1.148551242423938024e-01 1.756929887544993544e+05
1.168608855346650877e-01 1.725839152788549545e+05
1.189016742441989932e-01 1.697078100201078632e+05
1.209781020688901337e-01 1.669882666827534267e+05
1.230907913889601885e-01 1.643430842306646518e+05
1.252403754535073022e-01 1.616881081961986783e+05
1.274274985703133523e-01 1.589417272918420786e+05
1.296528162989667443e-01 1.560298153035914293e+05
1.319169956473571770e-01 1.528907929767238093e+05
1.342207152716012042e-01 1.494803819229657820e+05
1.365646656794609615e-01 1.457755566958845302e+05
1.389495494373137463e-01 1.417771952117773180e+05
1.413760813807359851e-01 1.375109975711193401e+05
1.438449888287662848e-01 1.330263919574682950e+05
1.463570118019079658e-01 1.283933596931765205e+05
1.489129032439408806e-01 1.236973588732106000e+05
1.515134292476053024e-01 1.190327644313175260e+05
1.541593692842271879e-01 1.144954266844900558e+05
1.568515164373547877e-01 1.101750447743821860e+05
1.595906776404731053e-01 1.061480415856933396e+05
1.623776739188720897e-01 1.024715257924459729e+05
1.652133406357370049e-01 9.917877289674538770e+04
1.680985277425363633e-01 9.627650147547730012e+04
1.710341000337839701e-01 9.374410734865584527e+04
1.740209374062484937e-01 9.153496346849706606e+04
1.770599351226898044e-01 8.957987346567942586e+04
1.801520040802023770e-01 8.779272242900839774e+04
1.832980710832435578e-01 8.607822752110731381e+04
1.864990791214296284e-01 8.434140637838009570e+04
1.897559876521850430e-01 8.249796845882026537e+04
1.930697728883249698e-01 8.048439018640112772e+04
1.964414280906626731e-01 7.826612003261239443e+04
1.998719638657250608e-01 7.584234583650527929e+04
2.033624084686672384e-01 7.324614879140784615e+04
2.069138081114790251e-01 7.053964009026622807e+04
